TIME;CO2;TEMPERATURE;HUMIDITY
2023-01-20T19:06:16+00:00;333;16,3;62,3863
2023-01-20T19:07:19+00:00;333;16,3;62,3864
2023-01-20T19:08:22+00:00;332;16,3;62,3865
2023-01-20T19:09:25+00:00;333;16,3;62,3866
2023-01-20T19:10:27+00:00;332;16,3;62,3867
2023-01-20T19:11:30+00:00;333;16,4;62,3868
2023-01-20T19:12:34+00:00;333;16,3;62,3869
2023-01-20T19:13:37+00:00;332;16,2;62,387
2023-01-20T19:14:39+00:00;332;16,2;62,3871
2023-01-20T19:15:43+00:00;332;16,2;62,3872
2023-01-20T19:16:46+00:00;332;16,3;62,3873
2023-01-20T19:17:49+00:00;332;16,3;62,3874
2023-01-20T19:18:51+00:00;332;16,3;62,3875
2023-01-20T19:19:54+00:00;332;16,3;62,3876
2023-01-20T19:20:57+00:00;331;16,4;62,3877
2023-01-20T19:22:00+00:00;331;16,4;62,3878
2023-01-20T19:23:03+00:00;331;16,4;62,3879
2023-01-20T19:24:07+00:00;330;16,4;62,388
2023-01-20T19:25:09+00:00;329;16,5;62,3881
2023-01-20T19:26:12+00:00;328;16,5;62,3882
2023-01-20T19:27:15+00:00;326;16,5;62,3883
2023-01-20T19:28:19+00:00;324;16,5;62,3884
2023-01-20T19:29:22+00:00;322;16,5;62,3885
2023-01-20T19:30:24+00:00;321;16,6;62,3886
2023-01-20T19:31:27+00:00;320;16,6;62,3887
2023-01-20T19:32:30+00:00;318;16,6;62,3888
2023-01-20T19:33:33+00:00;315;16,6;62,3889
2023-01-20T19:34:36+00:00;314;16,6;62,389
2023-01-20T19:35:39+00:00;314;16,6;62,3891
2023-01-20T19:36:42+00:00;312;16,4;62,3892
2023-01-20T19:37:45+00:00;312;16,3;62,3893
2023-01-20T19:38:48+00:00;310;16,2;62,3894
2023-01-20T19:39:51+00:00;312;16,2;62,3895
2023-01-20T19:40:54+00:00;310;16,2;62,3896
2023-01-20T19:41:57+00:00;316;16,2;62,3897
2023-01-20T19:43:00+00:00;309;16,3;62,3898
2023-01-20T19:44:02+00:00;307;16,3;62,3899
2023-01-20T19:45:05+00:00;308;16,2;62,39
2023-01-20T19:46:08+00:00;307;16,2;62,3901
2023-01-20T19:47:11+00:00;306;16,2;62,3902
2023-01-20T19:48:13+00:00;306;16,3;62,3903
2023-01-20T19:49:17+00:00;305;16,3;62,3904
2023-01-20T19:50:20+00:00;305;16,3;62,3905
2023-01-20T19:51:22+00:00;305;16,3;62,3906
2023-01-20T19:52:25+00:00;305;16,3;62,3907
2023-01-20T19:53:29+00:00;304;16,3;62,3908
2023-01-20T19:54:31+00:00;304;16,3;62,3909
2023-01-20T19:55:34+00:00;303;16,3;62,391
2023-01-20T19:56:37+00:00;303;16,3;62,3911
2023-01-20T19:57:40+00:00;304;16,3;62,3912
2023-01-20T19:58:43+00:00;302;16,3;62,3913
2023-01-20T19:59:45+00:00;302;16,3;62,3914
2023-01-20T20:00:48+00:00;303;16,3;62,3915
2023-01-20T20:01:51+00:00;302;16,4;62,3916
2023-01-20T20:02:54+00:00;302;16,4;62,3917
2023-01-20T20:03:57+00:00;300;16,4;62,3918
2023-01-20T20:05:00+00:00;298;16,5;62,3919
2023-01-20T20:06:02+00:00;300;16,5;62,392
2023-01-20T20:07:05+00:00;298;16,5;62,3921
2023-01-20T20:08:08+00:00;298;16,4;62,3922
2023-01-20T20:09:11+00:00;298;16,3;62,3923
2023-01-20T20:10:14+00:00;298;16,3;62,3924
2023-01-20T20:11:16+00:00;298;16,3;62,3925
2023-01-20T20:12:19+00:00;305;16,2;62,3926
2023-01-20T20:13:22+00:00;298;16,2;62,3927
2023-01-20T20:14:25+00:00;298;16,2;62,3928
2023-01-20T20:15:27+00:00;297;16,2;62,3929
2023-01-20T20:16:30+00:00;297;16,2;62,393
2023-01-20T20:17:33+00:00;300;16,1;62,3931
2023-01-20T20:18:36+00:00;297;16,1;62,3932
2023-01-20T20:19:38+00:00;298;16,1;62,3933
2023-01-20T20:20:41+00:00;297;16,1;62,3934
2023-01-20T20:21:44+00:00;298;16,1;62,3935
2023-01-20T20:22:47+00:00;296;16,1;62,3936
2023-01-20T20:23:49+00:00;297;16,1;62,3937
2023-01-20T20:24:52+00:00;297;16,1;62,3938
2023-01-20T20:25:55+00:00;296;16,1;62,3939
2023-01-20T20:26:58+00:00;297;16,2;62,394
2023-01-20T20:28:01+00:00;296;16,2;62,3941
2023-01-20T20:29:04+00:00;296;16,2;62,3942
2023-01-20T20:30:07+00:00;296;16,2;62,3943
2023-01-20T20:31:10+00:00;296;16,2;62,3944
2023-01-20T20:32:13+00:00;297;16,2;62,3945
2023-01-20T20:33:16+00:00;296;16,2;62,3946
2023-01-20T20:34:19+00:00;297;16,2;62,3947
2023-01-20T20:35:22+00:00;297;16,2;62,3948
2023-01-20T20:36:25+00:00;297;16,2;62,3949
2023-01-20T20:37:28+00:00;297;16,2;62,395
2023-01-20T20:38:31+00:00;297;16,3;62,3951
2023-01-20T20:39:33+00:00;297;16,3;62,3952
2023-01-20T20:40:36+00:00;297;16,4;62,3953
2023-01-20T20:41:39+00:00;297;16,4;62,3954
2023-01-20T20:42:42+00:00;297;16,5;62,3955
2023-01-20T20:43:45+00:00;297;16,5;62,3956
2023-01-20T20:44:48+00:00;297;16,5;62,3957
2023-01-20T20:45:50+00:00;297;16,6;62,3958
2023-01-20T20:46:53+00:00;297;16,6;62,3959
2023-01-20T20:47:56+00:00;297;16,6;62,396
2023-01-20T20:48:58+00:00;298;16,7;62,3961
2023-01-20T20:50:01+00:00;297;16,6;62,3962
2023-01-20T20:51:04+00:00;297;16,6;62,3963
2023-01-20T20:52:09+00:00;297;16,5;62,3964
2023-01-20T20:53:10+00:00;296;16,5;62,3965
2023-01-20T20:54:13+00:00;297;16,4;62,3966
2023-01-20T20:55:16+00:00;297;16,3;62,3967
2023-01-20T20:56:18+00:00;297;16,4;62,3968
2023-01-20T20:57:21+00:00;297;16,4;62,3969
2023-01-20T20:58:24+00:00;297;16,4;62,397
2023-01-20T20:59:27+00:00;297;16,3;62,3971
2023-01-20T21:00:30+00:00;297;16,3;62,3972
2023-01-20T21:01:33+00:00;297;16,3;62,3973
2023-01-20T21:02:36+00:00;297;16,3;62,3974
2023-01-20T21:03:39+00:00;298;16,2;62,3975
2023-01-20T21:04:41+00:00;298;16,2;62,3976
2023-01-20T21:05:44+00:00;298;16,2;62,3977
2023-01-20T21:06:47+00:00;300;16,2;62,3978
2023-01-20T21:07:50+00:00;300;16,2;62,3979
2023-01-20T21:08:52+00:00;300;16,2;62,398
2023-01-20T21:09:55+00:00;300;16,1;62,3981
2023-01-20T21:10:58+00:00;300;16,1;62,3982
2023-01-20T21:12:01+00:00;300;16,1;62,3983
2023-01-20T21:13:04+00:00;300;16,1;62,3984
2023-01-20T21:14:07+00:00;301;16,1;62,3985
2023-01-20T21:15:10+00:00;301;16,1;62,3986
2023-01-20T21:16:13+00:00;300;16,1;62,3987
2023-01-20T21:17:15+00:00;300;16,1;62,3988
2023-01-20T21:18:18+00:00;301;16;62,3989
2023-01-20T21:19:21+00:00;301;16,1;62,399
2023-01-20T21:20:24+00:00;301;16;62,3991
2023-01-20T21:21:27+00:00;301;16;62,3992
2023-01-20T21:22:30+00:00;302;16;62,3993
2023-01-20T21:23:33+00:00;307;16;62,3994
2023-01-20T21:24:36+00:00;302;16;62,3995
2023-01-20T21:25:39+00:00;302;16;62,3996
2023-01-20T21:26:41+00:00;302;16;62,3997
2023-01-20T21:27:44+00:00;301;16;62,3998
2023-01-20T21:28:47+00:00;301;16;62,3999
2023-01-20T21:29:50+00:00;301;16;62,4
2023-01-20T21:30:52+00:00;302;16;62,4001
2023-01-20T21:31:55+00:00;301;16;62,4002
2023-01-20T21:32:58+00:00;301;16;62,4003
2023-01-20T21:34:01+00:00;302;16;62,4004
2023-01-20T21:35:04+00:00;301;16;62,4005
2023-01-20T21:36:06+00:00;301;16;62,4006
2023-01-20T21:37:09+00:00;301;16;62,4007
2023-01-20T21:38:12+00:00;301;16;62,4008
2023-01-20T21:39:15+00:00;301;16;62,4009
2023-01-20T21:40:18+00:00;302;16;62,401
2023-01-20T21:41:21+00:00;302;16,1;62,4011
2023-01-20T21:42:23+00:00;303;16,1;62,4012
2023-01-20T21:43:26+00:00;303;16,1;62,4013
2023-01-20T21:44:29+00:00;303;16,1;62,4014
2023-01-20T21:45:31+00:00;302;16,1;62,4015
2023-01-20T21:46:34+00:00;304;16,1;62,4016
2023-01-20T21:47:37+00:00;304;16,1;62,4017
2023-01-20T21:48:40+00:00;304;16,1;62,4018
2023-01-20T21:49:43+00:00;304;16,1;62,4019
2023-01-20T21:50:45+00:00;304;16,1;62,402
2023-01-20T21:51:48+00:00;305;16;62,4021
2023-01-20T21:52:51+00:00;305;16;62,4022
2023-01-20T21:53:54+00:00;306;16;62,4023
2023-01-20T21:54:56+00:00;306;16;62,4024
2023-01-20T21:55:59+00:00;306;16;62,4025
2023-01-20T21:57:02+00:00;306;16;62,4026
2023-01-20T21:58:05+00:00;307;16;62,4027
2023-01-20T21:59:08+00:00;307;16;62,4028
2023-01-20T22:00:11+00:00;307;16;62,4029
2023-01-20T22:01:13+00:00;308;16;62,403
2023-01-20T22:02:16+00:00;308;16;62,4031
2023-01-20T22:03:19+00:00;309;16;62,4032
2023-01-20T22:04:22+00:00;309;15,9;62,4033
2023-01-20T22:05:25+00:00;309;16;62,4034
2023-01-20T22:06:28+00:00;309;16;62,4035
2023-01-20T22:07:31+00:00;310;15,9;62,4036
2023-01-20T22:08:34+00:00;310;15,9;62,4037
2023-01-20T22:09:36+00:00;310;16;62,4038
2023-01-20T22:10:39+00:00;312;15,9;62,4039
2023-01-20T22:11:42+00:00;310;15,9;62,404
2023-01-20T22:12:45+00:00;312;15,9;62,4041
2023-01-20T22:13:48+00:00;310;15,9;62,4042
2023-01-20T22:14:51+00:00;313;15,9;62,4043
2023-01-20T22:15:53+00:00;313;15,9;62,4044
2023-01-20T22:16:56+00:00;313;15,9;62,4045
2023-01-20T22:17:59+00:00;313;15,9;62,4046
2023-01-20T22:19:02+00:00;314;15,9;62,4047
2023-01-20T22:20:04+00:00;319;15,9;62,4048
2023-01-20T22:21:08+00:00;313;15,9;62,4049
2023-01-20T22:22:10+00:00;314;15,9;62,405
2023-01-20T22:23:13+00:00;314;15,9;62,4051
2023-01-20T22:24:16+00:00;314;15,9;62,4052
2023-01-20T22:25:22+00:00;315;15,9;62,4053
2023-01-20T22:26:24+00:00;315;15,9;62,4054
2023-01-20T22:27:27+00:00;315;15,9;62,4055
2023-01-20T22:28:30+00:00;316;15,9;62,4056
2023-01-20T22:29:32+00:00;316;15,8;62,4057
2023-01-20T22:30:36+00:00;317;15,8;62,4058
2023-01-20T22:31:38+00:00;317;15,8;62,4059
2023-01-20T22:32:41+00:00;324;15,8;62,406
2023-01-20T22:33:44+00:00;317;15,8;62,4061
2023-01-20T22:34:47+00:00;318;15,8;62,4062
2023-01-20T22:35:49+00:00;318;15,8;62,4063
2023-01-20T22:36:52+00:00;318;15,8;62,4064
2023-01-20T22:37:55+00:00;319;15,8;62,4065
2023-01-20T22:38:58+00:00;319;15,8;62,4066
2023-01-20T22:40:00+00:00;320;15,8;62,4067
2023-01-20T22:41:03+00:00;319;15,8;62,4068
2023-01-20T22:42:06+00:00;320;15,8;62,4069
2023-01-20T22:43:09+00:00;320;15,8;62,407
2023-01-20T22:44:12+00:00;327;15,8;62,4071
2023-01-20T22:45:15+00:00;320;15,9;62,4072
2023-01-20T22:46:17+00:00;321;15,8;62,4073
2023-01-20T22:47:20+00:00;321;15,9;62,4074
2023-01-20T22:48:23+00:00;322;16;62,4075
2023-01-20T22:49:26+00:00;324;16;62,4076
2023-01-20T22:50:29+00:00;325;16,1;62,4077
2023-01-20T22:51:31+00:00;326;16,1;62,4078
2023-01-20T22:52:34+00:00;327;16,2;62,4079
2023-01-20T22:53:37+00:00;329;16,2;62,408
2023-01-20T22:54:40+00:00;330;16,2;62,4081
2023-01-20T22:55:43+00:00;330;16,1;62,4082
2023-01-20T22:56:45+00:00;339;16,1;62,4083
2023-01-20T22:57:48+00:00;332;16,1;62,4084
2023-01-20T22:58:51+00:00;333;16;62,4085
2023-01-20T22:59:55+00:00;340;16;62,4086
2023-01-20T23:00:57+00:00;333;15,9;62,4087
2023-01-20T23:02:00+00:00;334;15,9;62,4088
2023-01-20T23:03:03+00:00;334;15,9;62,4089
2023-01-20T23:04:06+00:00;334;15,9;62,409
2023-01-20T23:05:08+00:00;336;15,9;62,4091
2023-01-20T23:06:11+00:00;334;15,9;62,4092
2023-01-20T23:07:14+00:00;336;15,9;62,4093
2023-01-20T23:08:17+00:00;337;15,9;62,4094
2023-01-20T23:09:20+00:00;338;15,8;62,4095
2023-01-20T23:10:22+00:00;338;15,8;62,4096
2023-01-20T23:11:25+00:00;338;15,8;62,4097
2023-01-20T23:12:28+00:00;339;15,8;62,4098
2023-01-20T23:13:31+00:00;339;15,8;62,4099
2023-01-20T23:14:34+00:00;339;15,8;62,41
2023-01-20T23:15:37+00:00;340;15,8;62,4101
2023-01-20T23:16:40+00:00;340;15,8;62,4102
2023-01-20T23:17:43+00:00;340;15,8;62,4103
2023-01-20T23:18:46+00:00;341;15,7;62,4104
2023-01-20T23:19:48+00:00;342;15,7;62,4105
2023-01-20T23:20:51+00:00;342;15,7;62,4106
2023-01-20T23:21:54+00:00;342;15,7;62,4107
2023-01-20T23:22:57+00:00;342;15,7;62,4108
2023-01-20T23:24:00+00:00;343;15,7;62,4109
2023-01-20T23:25:02+00:00;343;15,7;62,411
2023-01-20T23:26:05+00:00;343;15,7;62,4111
2023-01-20T23:27:08+00:00;343;15,7;62,4112
2023-01-20T23:28:13+00:00;343;15,7;62,4113
2023-01-20T23:29:14+00:00;344;15,7;62,4114
2023-01-20T23:30:17+00:00;344;15,7;62,4115
2023-01-20T23:31:19+00:00;345;15,7;62,4116
2023-01-20T23:32:22+00:00;345;15,7;62,4117
2023-01-20T23:33:25+00:00;345;15,6;62,4118
2023-01-20T23:34:28+00:00;346;15,6;62,4119
2023-01-20T23:35:31+00:00;346;15,6;62,412
2023-01-20T23:36:34+00:00;346;15,6;62,4121
2023-01-20T23:37:36+00:00;346;15,6;62,4122
2023-01-20T23:38:39+00:00;346;15,6;62,4123
2023-01-20T23:39:42+00:00;348;15,6;62,4124
2023-01-20T23:40:45+00:00;348;15,6;62,4125
2023-01-20T23:41:47+00:00;348;15,6;62,4126
2023-01-20T23:42:50+00:00;349;15,6;62,4127
2023-01-20T23:43:53+00:00;350;15,6;62,4128
2023-01-20T23:44:55+00:00;350;15,6;62,4129
2023-01-20T23:45:59+00:00;350;15,6;62,413
2023-01-20T23:47:01+00:00;350;15,6;62,4131
2023-01-20T23:48:04+00:00;351;15,6;62,4132
2023-01-20T23:49:07+00:00;351;15,5;62,4133
2023-01-20T23:50:10+00:00;351;15,5;62,4134
2023-01-20T23:51:13+00:00;351;15,6;62,4135
2023-01-20T23:52:15+00:00;351;15,5;62,4136
2023-01-20T23:53:18+00:00;352;15,6;62,4137
2023-01-20T23:54:21+00:00;352;15,6;62,4138
2023-01-20T23:55:24+00:00;352;15,5;62,4139
2023-01-20T23:56:28+00:00;353;15,5;62,414
2023-01-20T23:57:30+00:00;353;15,5;62,4141
2023-01-20T23:58:33+00:00;353;15,5;62,4142
2023-01-20T23:59:36+00:00;354;15,5;62,4143
2023-01-21T00:00:38+00:00;353;15,5;62,4144
2023-01-21T00:01:41+00:00;361;15,5;62,4145
2023-01-21T00:02:44+00:00;353;15,5;62,4146
2023-01-21T00:03:46+00:00;354;15,5;62,4147
2023-01-21T00:04:50+00:00;355;15,5;62,4148
2023-01-21T00:05:53+00:00;356;15,5;62,4149
2023-01-21T00:06:56+00:00;355;15,5;62,415
2023-01-21T00:07:58+00:00;355;15,5;62,4151
2023-01-21T00:09:01+00:00;355;15,5;62,4152
2023-01-21T00:10:04+00:00;357;15,5;62,4153
2023-01-21T00:11:07+00:00;357;15,5;62,4154
2023-01-21T00:12:10+00:00;358;15,5;62,4155
2023-01-21T00:13:12+00:00;358;15,5;62,4156
2023-01-21T00:14:18+00:00;360;15,5;62,4157
2023-01-21T00:15:18+00:00;360;15,5;62,4158
2023-01-21T00:16:21+00:00;360;15,5;62,4159
2023-01-21T00:17:24+00:00;360;15,5;62,416
2023-01-21T00:18:27+00:00;361;15,5;62,4161
2023-01-21T00:19:30+00:00;361;15,5;62,4162
2023-01-21T00:20:32+00:00;361;15,5;62,4163
2023-01-21T00:21:35+00:00;361;15,5;62,4164
2023-01-21T00:22:38+00:00;362;15,5;62,4165
2023-01-21T00:23:41+00:00;362;15,5;62,4166
2023-01-21T00:24:44+00:00;363;15,5;62,4167
2023-01-21T00:25:47+00:00;363;15,5;62,4168
2023-01-21T00:26:49+00:00;364;15,5;62,4169
2023-01-21T00:27:52+00:00;372;15,5;62,417
2023-01-21T00:28:55+00:00;364;15,5;62,4171
2023-01-21T00:29:57+00:00;370;15,5;62,4172
2023-01-21T00:31:00+00:00;365;15,5;62,4173
2023-01-21T00:32:03+00:00;366;15,5;62,4174
2023-01-21T00:33:06+00:00;366;15,5;62,4175
2023-01-21T00:34:08+00:00;365;15,5;62,4176
2023-01-21T00:35:11+00:00;366;15,5;62,4177
2023-01-21T00:36:14+00:00;366;15,5;62,4178
2023-01-21T00:37:17+00:00;366;15,5;62,4179
2023-01-21T00:38:20+00:00;368;15,5;62,418
2023-01-21T00:39:23+00:00;367;15,4;62,4181
2023-01-21T00:40:28+00:00;367;15,4;62,4182
2023-01-21T00:41:28+00:00;368;15,5;62,4183
2023-01-21T00:42:31+00:00;368;15,5;62,4184
2023-01-21T00:43:34+00:00;368;15,5;62,4185
2023-01-21T00:44:36+00:00;369;15,4;62,4186
2023-01-21T00:45:39+00:00;368;15,4;62,4187
2023-01-21T00:46:42+00:00;368;15,4;62,4188
2023-01-21T00:47:45+00:00;370;15,5;62,4189
2023-01-21T00:48:47+00:00;370;15,4;62,419
2023-01-21T00:49:50+00:00;369;15,4;62,4191
2023-01-21T00:50:53+00:00;369;15,4;62,4192
2023-01-21T00:51:56+00:00;370;15,4;62,4193
2023-01-21T00:52:59+00:00;370;15,4;62,4194
2023-01-21T00:54:02+00:00;370;15,4;62,4195
2023-01-21T00:55:04+00:00;372;15,4;62,4196
2023-01-21T00:56:07+00:00;372;15,4;62,4197
2023-01-21T00:57:10+00:00;372;15,4;62,4198
2023-01-21T00:58:13+00:00;372;15,4;62,4199
2023-01-21T00:59:17+00:00;373;15,4;62,42
2023-01-21T01:00:19+00:00;372;15,4;62,4201
2023-01-21T01:01:22+00:00;372;15,4;62,4202
2023-01-21T01:02:25+00:00;373;15,4;62,4203
2023-01-21T01:03:27+00:00;374;15,4;62,4204
2023-01-21T01:04:30+00:00;374;15,4;62,4205
2023-01-21T01:05:33+00:00;381;15,4;62,4206
2023-01-21T01:06:36+00:00;376;15,4;62,4207
2023-01-21T01:07:39+00:00;375;15,4;62,4208
2023-01-21T01:08:45+00:00;375;15,4;62,4209
2023-01-21T01:09:45+00:00;376;15,3;62,421
2023-01-21T01:10:48+00:00;375;15,4;62,4211
2023-01-21T01:11:51+00:00;376;15,4;62,4212
2023-01-21T01:12:54+00:00;376;15,3;62,4213
2023-01-21T01:13:56+00:00;382;15,3;62,4214
2023-01-21T01:14:59+00:00;377;15,4;62,4215
2023-01-21T01:16:02+00:00;377;15,3;62,4216
2023-01-21T01:17:05+00:00;385;15,4;62,4217
2023-01-21T01:18:08+00:00;380;15,3;62,4218
2023-01-21T01:19:11+00:00;384;15,3;62,4219
2023-01-21T01:20:13+00:00;384;15,3;62,422
2023-01-21T01:21:16+00:00;378;15,4;62,4221
2023-01-21T01:22:19+00:00;378;15,3;62,4222
2023-01-21T01:23:22+00:00;385;15,3;62,4223
2023-01-21T01:24:25+00:00;379;15,3;62,4224
2023-01-21T01:25:28+00:00;379;15,3;62,4225
2023-01-21T01:26:31+00:00;378;15,3;62,4226
2023-01-21T01:27:35+00:00;378;15,3;62,4227
2023-01-21T01:28:38+00:00;380;15,4;62,4228
2023-01-21T01:29:41+00:00;381;15,4;62,4229
2023-01-21T01:30:43+00:00;380;15,3;62,423
2023-01-21T01:31:46+00:00;380;15,3;62,4231
2023-01-21T01:32:49+00:00;380;15,3;62,4232
2023-01-21T01:33:51+00:00;380;15,3;62,4233
2023-01-21T01:34:54+00:00;388;15,3;62,4234
2023-01-21T01:35:57+00:00;381;15,3;62,4235
2023-01-21T01:37:00+00:00;381;15,3;62,4236
2023-01-21T01:38:03+00:00;382;15,3;62,4237
2023-01-21T01:39:05+00:00;382;15,3;62,4238
2023-01-21T01:40:08+00:00;382;15,3;62,4239
2023-01-21T01:41:11+00:00;384;15,3;62,424
2023-01-21T01:42:14+00:00;390;15,3;62,4241
2023-01-21T01:43:17+00:00;385;15,3;62,4242
2023-01-21T01:44:20+00:00;385;15,3;62,4243
2023-01-21T01:45:23+00:00;386;15,2;62,4244
2023-01-21T01:46:25+00:00;390;15,3;62,4245
2023-01-21T01:47:28+00:00;385;15,3;62,4246
2023-01-21T01:48:31+00:00;386;15,3;62,4247
2023-01-21T01:49:34+00:00;386;15,3;62,4248
2023-01-21T01:50:37+00:00;387;15,3;62,4249
2023-01-21T01:51:40+00:00;393;15,3;62,425
2023-01-21T01:52:42+00:00;386;15,2;62,4251
2023-01-21T01:53:45+00:00;386;15,2;62,4252
2023-01-21T01:54:48+00:00;386;15,2;62,4253
2023-01-21T01:55:51+00:00;387;15,3;62,4254
2023-01-21T01:56:54+00:00;386;15,3;62,4255
2023-01-21T01:57:57+00:00;387;15,2;62,4256
2023-01-21T01:58:59+00:00;387;15,3;62,4257
2023-01-21T02:00:03+00:00;387;15,3;62,4258
2023-01-21T02:01:05+00:00;387;15,2;62,4259
2023-01-21T02:02:08+00:00;387;15,2;62,426
2023-01-21T02:03:11+00:00;388;15,2;62,4261
2023-01-21T02:04:14+00:00;394;15,2;62,4262
2023-01-21T02:05:17+00:00;388;15,2;62,4263
2023-01-21T02:06:20+00:00;389;15,2;62,4264
2023-01-21T02:07:23+00:00;389;15,2;62,4265
2023-01-21T02:08:25+00:00;396;15,2;62,4266
2023-01-21T02:09:28+00:00;389;15,2;62,4267
2023-01-21T02:10:31+00:00;396;15,2;62,4268
2023-01-21T02:11:34+00:00;389;15,2;62,4269
2023-01-21T02:12:37+00:00;397;15,2;62,427
2023-01-21T02:13:40+00:00;390;15,2;62,4271
2023-01-21T02:14:43+00:00;390;15,2;62,4272
2023-01-21T02:15:45+00:00;398;15,2;62,4273
2023-01-21T02:16:48+00:00;398;15,2;62,4274
2023-01-21T02:17:51+00:00;390;15,2;62,4275
2023-01-21T02:18:54+00:00;391;15,2;62,4276
2023-01-21T02:19:57+00:00;398;15,2;62,4277
2023-01-21T02:21:00+00:00;391;15,2;62,4278
2023-01-21T02:22:02+00:00;398;15,2;62,4279
2023-01-21T02:23:05+00:00;399;15,2;62,428
2023-01-21T02:24:09+00:00;399;15,2;62,4281
2023-01-21T02:25:11+00:00;400;15,2;62,4282
2023-01-21T02:26:14+00:00;394;15,2;62,4283
2023-01-21T02:27:17+00:00;392;15,2;62,4284
2023-01-21T02:28:20+00:00;400;15,2;62,4285
2023-01-21T02:29:23+00:00;396;15,2;62,4286
2023-01-21T02:30:25+00:00;394;15,2;62,4287
2023-01-21T02:31:28+00:00;392;15,1;62,4288
2023-01-21T02:32:31+00:00;391;15,1;62,4289
2023-01-21T02:33:34+00:00;391;15,1;62,429
2023-01-21T02:34:37+00:00;391;15,1;62,4291
2023-01-21T02:35:40+00:00;399;15,1;62,4292
2023-01-21T02:36:43+00:00;391;15,1;62,4293
2023-01-21T02:37:45+00:00;392;15,1;62,4294
2023-01-21T02:38:48+00:00;399;15,1;62,4295
2023-01-21T02:39:51+00:00;392;15,1;62,4296
2023-01-21T02:40:54+00:00;392;15,1;62,4297
2023-01-21T02:41:57+00:00;393;15,1;62,4298
2023-01-21T02:43:00+00:00;400;15,1;62,4299
2023-01-21T02:44:03+00:00;392;15,1;62,43
2023-01-21T02:45:05+00:00;400;15,1;62,4301
2023-01-21T02:46:08+00:00;393;15,1;62,4302
2023-01-21T02:47:11+00:00;392;15,1;62,4303
2023-01-21T02:48:14+00:00;393;15,1;62,4304
2023-01-21T02:49:17+00:00;393;15,1;62,4305
2023-01-21T02:50:19+00:00;394;15,1;62,4306
2023-01-21T02:51:22+00:00;393;15,1;62,4307
2023-01-21T02:52:25+00:00;401;15,1;62,4308
2023-01-21T02:53:28+00:00;394;15,1;62,4309
2023-01-21T02:54:30+00:00;394;15,1;62,431
2023-01-21T02:55:33+00:00;394;15,1;62,4311
2023-01-21T02:56:36+00:00;394;15,1;62,4312
2023-01-21T02:57:39+00:00;396;15,1;62,4313
2023-01-21T02:58:41+00:00;396;15,1;62,4314
2023-01-21T02:59:44+00:00;402;15,1;62,4315
2023-01-21T03:00:47+00:00;401;15,1;62,4316
2023-01-21T03:01:50+00:00;394;15,1;62,4317
2023-01-21T03:02:53+00:00;396;15,1;62,4318
2023-01-21T03:03:56+00:00;402;15,1;62,4319
2023-01-21T03:04:59+00:00;398;15,1;62,432
2023-01-21T03:06:01+00:00;397;15,1;62,4321
2023-01-21T03:07:04+00:00;397;15,1;62,4322
2023-01-21T03:08:08+00:00;403;15,1;62,4323
2023-01-21T03:09:10+00:00;398;15,1;62,4324
2023-01-21T03:10:13+00:00;397;15,1;62,4325
2023-01-21T03:11:16+00:00;401;15,1;62,4326
2023-01-21T03:12:19+00:00;396;15,1;62,4327
2023-01-21T03:13:21+00:00;402;15;62,4328
2023-01-21T03:14:24+00:00;396;15,1;62,4329
2023-01-21T03:15:27+00:00;397;15,1;62,433
2023-01-21T03:16:33+00:00;398;15,1;62,4331
2023-01-21T03:17:33+00:00;403;15;62,4332
2023-01-21T03:18:39+00:00;397;15;62,4333
2023-01-21T03:19:39+00:00;398;15;62,4334
2023-01-21T03:20:41+00:00;397;15;62,4335
2023-01-21T03:21:44+00:00;398;15;62,4336
2023-01-21T03:22:47+00:00;398;15;62,4337
2023-01-21T03:23:50+00:00;403;15;62,4338
2023-01-21T03:24:53+00:00;397;15;62,4339
2023-01-21T03:25:56+00:00;398;15;62,434
2023-01-21T03:26:59+00:00;398;15;62,4341
2023-01-21T03:28:01+00:00;397;15;62,4342
2023-01-21T03:29:04+00:00;403;15;62,4343
2023-01-21T03:30:07+00:00;402;15;62,4344
2023-01-21T03:31:10+00:00;397;15;62,4345
2023-01-21T03:32:13+00:00;397;15;62,4346
2023-01-21T03:33:16+00:00;398;15;62,4347
2023-01-21T03:34:19+00:00;397;15;62,4348
2023-01-21T03:35:21+00:00;404;15;62,4349
2023-01-21T03:36:24+00:00;403;15;62,435
2023-01-21T03:37:27+00:00;399;15;62,4351
2023-01-21T03:38:30+00:00;398;15;62,4352
2023-01-21T03:39:33+00:00;404;15;62,4353
2023-01-21T03:40:36+00:00;398;15;62,4354
2023-01-21T03:41:39+00:00;399;15;62,4355
2023-01-21T03:42:42+00:00;399;15;62,4356
2023-01-21T03:43:44+00:00;399;15;62,4357
2023-01-21T03:44:47+00:00;398;14,9;62,4358
2023-01-21T03:45:50+00:00;398;15;62,4359
2023-01-21T03:46:53+00:00;398;15;62,436
2023-01-21T03:47:56+00:00;400;14,9;62,4361
2023-01-21T03:48:59+00:00;401;15;62,4362
2023-01-21T03:50:01+00:00;405;15;62,4363
2023-01-21T03:51:04+00:00;400;15;62,4364
2023-01-21T03:52:07+00:00;399;14,9;62,4365
2023-01-21T03:53:10+00:00;399;14,9;62,4366
2023-01-21T03:54:13+00:00;400;14,9;62,4367
2023-01-21T03:55:15+00:00;399;14,9;62,4368
